罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,公田町,2022-03-28,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,野七里１丁目,2022-02-18,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,桂台西１丁目,2022-12-23,19,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,桂台東,2022-03-15,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,元大橋,141151,神奈川県,横浜市栄区,上郷町,2022-12-23,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,栄,元大橋,141151,神奈川県,横浜市栄区,元大橋２丁目,2022-04-30,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,本郷台駅前,141151,神奈川県,横浜市栄区,小菅ケ谷１丁目,2022-07-29,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,田谷,141151,神奈川県,横浜市栄区,長尾台町,2022-04-16,17,一戸建住宅,その他,タイヤ・ホイール
窃盗,部品ねらい,栄,笠間,141151,神奈川県,横浜市栄区,笠間１丁目,2022-11-06,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,笠間,141151,神奈川県,横浜市栄区,笠間１丁目,不明,不明,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,笠間,141151,神奈川県,横浜市栄区,笠間３丁目,2022-08-11,14,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,豊田,141151,神奈川県,横浜市栄区,飯島町,2022-02-27,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,豊田,141151,神奈川県,横浜市栄区,飯島町,2022-06-18,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,豊田,141151,神奈川県,横浜市栄区,長沼町,2022-03-16,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,栄,豊田,141151,神奈川県,横浜市栄区,本郷台５丁目,2022-05-19,20,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,栄,豊田,141151,神奈川県,横浜市栄区,本郷台５丁目,2022-06-30,20,道路上,その他,ナンバープレート
窃盗,部品ねらい,青葉,こどもの国駅前,141178,神奈川県,横浜市青葉区,奈良町,2019-08-13,07,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,青葉,すすき野,141178,神奈川県,横浜市青葉区,すすき野１丁目,2022-04-24,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,青葉,たまプラーザ駅前,141178,神奈川県,横浜市青葉区,新石川３丁目,2022-12-11,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,青葉,市が尾駅前,141178,神奈川県,横浜市青葉区,荏田西４丁目,2022-05-25,20,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,青葉,荏田町,141178,神奈川県,横浜市青葉区,荏田町,2022-09-28,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,青葉,藤が丘駅前,141178,神奈川県,横浜市青葉区,もえぎ野,2022-02-23,19,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,青葉,藤が丘駅前,141178,神奈川県,横浜市青葉区,もえぎ野,2022-03-23,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,青葉,鉄町,141178,神奈川県,横浜市青葉区,鉄町,2022-12-16,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,青葉,青葉台駅前,141178,神奈川県,横浜市青葉区,青葉台２丁目,2022-05-29,00,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,青葉,青葉台駅前,141178,神奈川県,横浜市青葉区,しらとり台,2022-06-27,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,中川中央１丁目,2022-12-30,12,その他,駐車（輪）場,その他
窃盗,部品ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,北山田５丁目,2022-09-20,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,北山田５丁目,2022-09-22,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,北山田５丁目,2022-09-27,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,都筑,中川駅前,141186,神奈川県,横浜市都筑区,東山田１丁目,2022-09-30,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,勝田南１丁目,2022-12-10,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,仲町台１丁目,2022-04-25,16,その他,その他,その他
窃盗,部品ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,早渕１丁目,2022-04-23,20,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田１丁目,2022-08-13,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田町,2022-08-20,17,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,南山田町,2021-12-30,16,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2022-09-07,00,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,都筑,折本町,141186,神奈川県,横浜市都筑区,大熊町,2022-02-12,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,都筑,折本町,141186,神奈川県,横浜市都筑区,東方町,2022-01-10,00,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,都筑,折本町,141186,神奈川県,横浜市都筑区,東方町,2022-03-08,17,一戸建住宅,その他,その他
窃盗,部品ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2022-01-09,22,その他,その他,タイヤ・ホイール
窃盗,部品ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2022-04-06,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2022-08-18,06,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2022-08-30,15,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,麻生,新百合ヶ丘駅前,141372,神奈川県,川崎市麻生区,上麻生１丁目,2022-01-19,11,その他,駐車（輪）場,その他
窃盗,部品ねらい,麻生,新百合ヶ丘駅前,141372,神奈川県,川崎市麻生区,古沢,2022-09-07,16,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,麻生,東柿生,141372,神奈川県,川崎市麻生区,下麻生３丁目,2022-11-09,15,道路上,その他,ナンバープレート
窃盗,部品ねらい,麻生,柿生,141372,神奈川県,川崎市麻生区,上麻生６丁目,2022-02-10,16,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,麻生,王禅寺,141372,神奈川県,川崎市麻生区,白山５丁目,2022-06-13,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,麻生,王禅寺,141372,神奈川県,川崎市麻生区,東百合丘２丁目,2021-10-23,15,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,麻生,王禅寺,141372,神奈川県,川崎市麻生区,王禅寺西７丁目,2022-03-14,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,麻生,百合丘,141372,神奈川県,川崎市麻生区,百合丘２丁目,2022-04-01,06,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,川崎,中島町,141313,神奈川県,川崎市川崎区,中島２丁目,2022-02-25,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川崎,京町通,141313,神奈川県,川崎市川崎区,京町２丁目,2022-04-09,21,一戸建住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,川崎,京町通,141313,神奈川県,川崎市川崎区,渡田山王町,2022-10-19,04,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,貝塚２丁目,2022-09-30,20,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,下並木,2022-02-18,10,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,日進町,2022-06-14,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,南町,2022-06-22,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,川崎,南町,141313,神奈川県,川崎市川崎区,南町,2022-11-26,13,４階建て以上共同住宅,その他,ナンバープレート
窃盗,部品ねらい,川崎,大島町,141313,神奈川県,川崎市川崎区,大島１丁目,2022-08-01,14,道路上,その他,ナンバープレート
窃盗,部品ねらい,川崎,大島町,141313,神奈川県,川崎市川崎区,大島上町,2022-05-06,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川崎,大師駅前,141313,神奈川県,川崎市川崎区,中瀬２丁目,2019-11-01,19,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,川崎,小田,141313,神奈川県,川崎市川崎区,小田５丁目,2022-11-17,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,砂子２丁目,2022-05-21,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,川崎,川崎駅前,141313,神奈川県,川崎市川崎区,日進町,2022-04-13,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,川崎,浅田,141313,神奈川県,川崎市川崎区,小田４丁目,2022-06-27,06,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田２丁目,2022-05-09,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,川崎,渡田,141313,神奈川県,川崎市川崎区,渡田向町,2022-01-22,21,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,塩浜２丁目,2022-06-09,07,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,川崎臨港,出来野,141313,神奈川県,川崎市川崎区,殿町１丁目,2022-11-02,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,川崎臨港,殿町,141313,神奈川県,川崎市川崎区,東扇島,2022-05-17,09,道路上,その他,ナンバープレート
窃盗,部品ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,池上新町３丁目,2022-08-19,21,道路上,その他,ナンバープレート
窃盗,部品ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本１丁目,2022-02-27,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,川崎臨港,浜町,141313,神奈川県,川崎市川崎区,桜本１丁目,2022-03-16,10,その他,その他,ナンバープレート
窃盗,部品ねらい,川崎臨港,鋼管通,141313,神奈川県,川崎市川崎区,南渡田町,2022-05-18,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,中原,上平間,141330,神奈川県,川崎市中原区,上平間,2022-11-14,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中２丁目,2022-10-06,03,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中２丁目,2022-11-26,13,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中４丁目,2022-11-11,05,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中６丁目,2021-11-21,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,中原,下小田中,141330,神奈川県,川崎市中原区,下小田中６丁目,2022-12-04,18,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,中原,井田,141330,神奈川県,川崎市中原区,井田杉山町,2022-06-03,08,その他,駐車（輪）場,その他
窃盗,部品ねらい,中原,小杉,141330,神奈川県,川崎市中原区,小杉陣屋町２丁目,2022-10-17,13,一戸建住宅,その他,その他
窃盗,部品ねらい,中原,木月三丁目,141330,神奈川県,川崎市中原区,西加瀬,2022-12-18,16,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,市ノ坪,2022-06-26,10,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,小杉町３丁目,2022-01-18,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,小杉町３丁目,2022-07-02,13,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,中原,武蔵小杉駅前,141330,神奈川県,川崎市中原区,新丸子東３丁目,2022-01-18,08,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,上小田中１丁目,2022-06-25,06,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,上小田中２丁目,2022-07-20,12,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,下新城３丁目,2022-11-03,23,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,中原,武蔵新城駅前,141330,神奈川県,川崎市中原区,新城,2022-12-02,17,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,高津,久末,141348,神奈川県,川崎市高津区,蟹ケ谷,2022-05-12,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,高津,久末,141348,神奈川県,川崎市高津区,久末,2022-05-15,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高津,久末,141348,神奈川県,川崎市高津区,久末,2022-06-10,12,４階建て以上共同住宅,その他,ナンバープレート
窃盗,部品ねらい,高津,久末,141348,神奈川県,川崎市高津区,東野川１丁目,2022-04-21,09,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高津,二子新地駅前,141348,神奈川県,川崎市高津区,溝口５丁目,2022-02-22,09,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高津,千年,141348,神奈川県,川崎市高津区,千年,2022-04-14,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高津,末長,141348,神奈川県,川崎市高津区,梶ケ谷２丁目,2022-05-11,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高津,末長,141348,神奈川県,川崎市高津区,末長３丁目,2022-12-24,02,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,高津,溝口駅前,141348,神奈川県,川崎市高津区,久本３丁目,2022-05-07,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2022-07-01,18,その他,駐車（輪）場,その他
窃盗,部品ねらい,多摩,向ヶ丘遊園駅前,141356,神奈川県,川崎市多摩区,登戸,2022-08-18,14,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,多摩,堰,141356,神奈川県,川崎市多摩区,宿河原６丁目,2022-05-13,09,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,多摩,堰,141356,神奈川県,川崎市多摩区,堰１丁目,2022-04-02,09,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,多摩,登戸駅前,141356,神奈川県,川崎市多摩区,登戸,2022-01-27,08,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,多摩,菅,141356,神奈川県,川崎市多摩区,菅稲田堤２丁目,2022-05-25,18,道路上,その他,その他
窃盗,部品ねらい,多摩,菅,141356,神奈川県,川崎市多摩区,菅稲田堤３丁目,2022-08-25,05,その他,その他,その他
窃盗,部品ねらい,多摩,菅,141356,神奈川県,川崎市多摩区,菅北浦１丁目,2022-01-30,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,幸,下平間,141321,神奈川県,川崎市幸区,下平間,2022-05-10,09,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,幸,下平間,141321,神奈川県,川崎市幸区,下平間,2022-09-01,23,４階建て以上共同住宅,その他,ナンバープレート
窃盗,部品ねらい,幸,北加瀬,141321,神奈川県,川崎市幸区,北加瀬２丁目,2022-06-03,11,道路上,その他,ナンバープレート
窃盗,部品ねらい,幸,南加瀬,141321,神奈川県,川崎市幸区,小倉２丁目,2022-06-20,09,一戸建住宅,その他,その他
窃盗,部品ねらい,幸,南加瀬,141321,神奈川県,川崎市幸区,小倉４丁目,2022-02-09,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,幸,南加瀬,141321,神奈川県,川崎市幸区,小倉４丁目,2022-12-01,20,その他の住宅（３階建て以下共同住宅等）,その他,タイヤ・ホイール
窃盗,部品ねらい,幸,小向東芝町,141321,神奈川県,川崎市幸区,戸手本町１丁目,2022-02-06,10,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,幸,川崎駅西口,141321,神奈川県,川崎市幸区,堀川町,2022-04-07,06,その他,駐車（輪）場,その他
窃盗,部品ねらい,幸,川崎駅西口,141321,神奈川県,川崎市幸区,柳町,2022-12-11,18,一戸建住宅,その他,その他
窃盗,部品ねらい,幸,日吉,141321,神奈川県,川崎市幸区,小倉２丁目,2022-06-14,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,幸,日吉,141321,神奈川県,川崎市幸区,小倉３丁目,2022-07-24,21,道路上,その他,その他
窃盗,部品ねらい,幸,日吉,141321,神奈川県,川崎市幸区,南加瀬１丁目,2022-05-08,16,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,幸,日吉,141321,神奈川県,川崎市幸区,南加瀬３丁目,2022-10-29,16,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,幸,日吉,141321,神奈川県,川崎市幸区,南加瀬４丁目,2022-06-09,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,幸,日吉,141321,神奈川県,川崎市幸区,新川崎,2022-10-04,09,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,幸,河原町,141321,神奈川県,川崎市幸区,河原町,2022-02-12,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,幸,鹿島田駅前,141321,神奈川県,川崎市幸区,鹿島田１丁目,2022-07-07,08,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,宮前,宮前平駅前,141364,神奈川県,川崎市宮前区,宮前平２丁目,2022-12-04,16,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,宮前,神木,141364,神奈川県,川崎市宮前区,神木本町２丁目,2022-09-04,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,犬蔵１丁目,2022-11-10,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,犬蔵１丁目,2022-11-13,22,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,犬蔵３丁目,2022-11-10,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宮前,蔵敷,141364,神奈川県,川崎市宮前区,水沢３丁目,2022-07-04,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,野川本町１丁目,2022-05-03,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,野川本町３丁目,2022-05-04,04,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,西野川２丁目,2022-08-13,09,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,西野川３丁目,2022-06-01,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宮前,野川,141364,神奈川県,川崎市宮前区,西野川３丁目,2022-09-25,09,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,宮前,馬絹,141364,神奈川県,川崎市宮前区,宮崎３丁目,2022-09-23,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,上町三丁目,142018,神奈川県,横須賀市,上町３丁目,2022-08-31,22,道路上,その他,その他
窃盗,部品ねらい,横須賀,上町三丁目,142018,神奈川県,横須賀市,佐野町３丁目,2022-07-10,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,横須賀,上町三丁目,142018,神奈川県,横須賀市,富士見町３丁目,2022-08-21,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,中央駅前,142018,神奈川県,横須賀市,若松町１丁目,2022-09-02,18,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,中央駅前,142018,神奈川県,横須賀市,若松町２丁目,2022-07-11,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,横須賀,公郷町,142018,神奈川県,横須賀市,公郷町１丁目,2022-05-12,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,公郷町,142018,神奈川県,横須賀市,公郷町３丁目,2022-05-01,22,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,公郷町,142018,神奈川県,横須賀市,公郷町３丁目,2022-07-20,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,横須賀,公郷町,142018,神奈川県,横須賀市,公郷町４丁目,2022-09-28,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,横須賀,公郷町,142018,神奈川県,横須賀市,公郷町４丁目,2022-11-17,19,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,横須賀,公郷町,142018,神奈川県,横須賀市,公郷町６丁目,2022-07-09,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,坂本町,142018,神奈川県,横須賀市,鶴が丘１丁目,2022-01-17,18,４階建て以上共同住宅,その他,ナンバープレート
窃盗,部品ねらい,横須賀,大木根,142018,神奈川県,横須賀市,長井３丁目,2022-12-20,09,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,安浦町,142018,神奈川県,横須賀市,三春町４丁目,2022-05-14,13,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,横須賀,安浦町,142018,神奈川県,横須賀市,三春町５丁目,2021-11-20,21,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,安浦町,142018,神奈川県,横須賀市,安浦町２丁目,不明,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,本町,142018,神奈川県,横須賀市,汐入町２丁目,2022-08-18,22,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,本町,142018,神奈川県,横須賀市,泊町,2022-06-03,07,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,森崎町,142018,神奈川県,横須賀市,大矢部３丁目,2022-08-16,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,森崎町,142018,神奈川県,横須賀市,衣笠町,2022-11-18,18,道路上,その他,その他
窃盗,部品ねらい,横須賀,森崎町,142018,神奈川県,横須賀市,森崎１丁目,2022-08-06,08,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,武,142018,神奈川県,横須賀市,武１丁目,2021-12-26,16,その他,駐車（輪）場,なし
窃盗,部品ねらい,横須賀,武,142018,神奈川県,横須賀市,武１丁目,2022-09-09,23,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,武,142018,神奈川県,横須賀市,武３丁目,2022-11-12,13,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,武,142018,神奈川県,横須賀市,武４丁目,2022-08-05,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,横須賀,武山,142018,神奈川県,横須賀市,太田和４丁目,2022-09-17,14,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,池上,142018,神奈川県,横須賀市,池上５丁目,2022-09-17,08,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,池上,142018,神奈川県,横須賀市,平作８丁目,2022-05-30,21,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,横須賀,池上,142018,神奈川県,横須賀市,阿部倉,2022-07-07,17,駐車（輪）場,駐車（輪）場,なし
窃盗,部品ねらい,横須賀,秋谷,142018,神奈川県,横須賀市,秋谷２丁目,2022-08-11,10,一戸建住宅,その他,その他
窃盗,部品ねらい,横須賀,芦名,142018,神奈川県,横須賀市,佐島の丘１丁目,2022-09-17,16,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,小矢部２丁目,2022-06-23,18,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,汐見台１丁目,2022-05-10,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,平作１丁目,2022-07-25,07,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横須賀,衣笠駅前,142018,神奈川県,横須賀市,平作２丁目,2022-09-19,07,駐車（輪）場,駐車（輪）場,ナンバープレート
