罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,岩井町,2019-12-08,21,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,岩井町,2019-12-20,13,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,西久保町,2019-07-30,16,,ナンバープレート
窃盗,部品ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,天王町２丁目,不明,不明,,ナンバープレート
窃盗,部品ねらい,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,峰岡町１丁目,2018-12-30,15,,ナンバープレート
窃盗,部品ねらい,保土ケ谷,和田町,141062,神奈川県,横浜市保土ケ谷区,釜台町,2018-12-02,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,保土ケ谷,和田町,141062,神奈川県,横浜市保土ケ谷区,釜台町,2019-07-07,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,保土ケ谷,和田町,141062,神奈川県,横浜市保土ケ谷区,峰岡町３丁目,2019-03-18,17,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,坂本町,2019-05-29,18,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向町,2019-12-03,15,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,峰沢町,2018-12-02,16,その他,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,峰沢町,2018-12-28,18,,ナンバープレート
窃盗,部品ねらい,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,峰沢町,2019-01-11,13,,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,狩場町,2019-07-23,11,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂１丁目,2019-07-10,15,,タイヤ・ホイール
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂３丁目,2019-06-02,17,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,権太坂３丁目,2019-10-11,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,保土ケ谷,元町橋,141062,神奈川県,横浜市保土ケ谷区,法泉１丁目,2019-07-20,19,,その他
窃盗,部品ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,初音ケ丘,2019-11-25,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,藤塚町,2019-09-20,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2019-01-01,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2019-11-28,08,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,新井町,2019-12-10,14,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2019-05-02,01,,ナンバープレート
窃盗,部品ねらい,保土ケ谷,今井町,141062,神奈川県,横浜市保土ケ谷区,今井町,2019-11-21,18,,ナンバープレート
窃盗,部品ねらい,保土ケ谷,川島町,141062,神奈川県,横浜市保土ケ谷区,川島町,2019-04-04,23,４階建て以上共同住宅,その他
窃盗,部品ねらい,保土ケ谷,新桜ヶ丘,141062,神奈川県,横浜市保土ケ谷区,新桜ケ丘２丁目,2019-03-21,17,,ナンバープレート
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,港南３丁目,2019-03-29,07,,その他
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,最戸１丁目,2019-04-08,02,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,最戸１丁目,2019-08-29,16,駐車（輪）場,その他
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,笹下２丁目,2019-06-10,23,,ナンバープレート
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,笹下６丁目,2019-04-22,18,駐車（輪）場,その他
窃盗,部品ねらい,港南,上大岡駅前,141119,神奈川県,横浜市港南区,下永谷５丁目,2019-02-20,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,港南,関の下,141119,神奈川県,横浜市港南区,上大岡東２丁目,2019-06-11,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,港南,関の下,141119,神奈川県,横浜市港南区,港南４丁目,2019-09-09,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,港南,関の下,141119,神奈川県,横浜市港南区,港南４丁目,2019-09-25,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,港南,笹下,141119,神奈川県,横浜市港南区,笹下３丁目,2019-09-13,08,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,港南,笹下,141119,神奈川県,横浜市港南区,笹下４丁目,2019-12-06,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,港南,笹下,141119,神奈川県,横浜市港南区,笹下６丁目,2019-05-07,17,駐車（輪）場,その他
窃盗,部品ねらい,港南,笹下,141119,神奈川県,横浜市港南区,笹下６丁目,2019-08-05,21,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野２丁目,2018-11-01,00,４階建て以上共同住宅,その他
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野３丁目,2019-05-31,19,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野中央２丁目,2019-12-15,17,,ナンバープレート
窃盗,部品ねらい,港南,日野,141119,神奈川県,横浜市港南区,日野中央３丁目,2019-01-14,17,一戸建住宅,ナンバープレート
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,芹が谷２丁目,2019-10-07,14,,タイヤ・ホイール
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,芹が谷４丁目,2019-06-26,19,,タイヤ・ホイール
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,芹が谷５丁目,2019-07-06,15,駐車（輪）場,その他
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,芹が谷５丁目,2019-11-22,15,一戸建住宅,ナンバープレート
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,芹が谷５丁目,2019-11-24,14,一戸建住宅,ナンバープレート
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,下永谷２丁目,2019-10-24,15,,ナンバープレート
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,下永谷３丁目,2019-12-04,16,,ナンバープレート
窃盗,部品ねらい,港南,芹が谷,141119,神奈川県,横浜市港南区,下永谷４丁目,2019-07-23,17,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,港南,野庭,141119,神奈川県,横浜市港南区,野庭町,2019-06-29,11,４階建て以上共同住宅,その他
窃盗,部品ねらい,港南,野庭,141119,神奈川県,横浜市港南区,野庭町,2019-07-27,23,その他,ナンバープレート
窃盗,部品ねらい,港南,野庭,141119,神奈川県,横浜市港南区,丸山台２丁目,2019-12-17,19,,ナンバープレート
窃盗,部品ねらい,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2019-04-27,12,,ナンバープレート
窃盗,部品ねらい,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台４丁目,2019-08-05,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,港南,港南台駅前,141119,神奈川県,横浜市港南区,日野南４丁目,2019-05-16,18,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,港南,港南台駅前,141119,神奈川県,横浜市港南区,日野南５丁目,2019-08-23,22,,ナンバープレート
窃盗,部品ねらい,港南,上永谷駅前,141119,神奈川県,横浜市港南区,丸山台１丁目,2019-07-29,14,駐車（輪）場,その他
窃盗,部品ねらい,港南,上永谷駅前,141119,神奈川県,横浜市港南区,丸山台１丁目,2019-10-12,04,駐車（輪）場,その他
窃盗,部品ねらい,港南,港南台南,141119,神奈川県,横浜市港南区,港南台６丁目,2019-12-13,11,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田町,2019-01-05,15,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田４丁目,2019-04-28,21,,タイヤ・ホイール
窃盗,部品ねらい,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田みなみ台１丁目,2019-04-05,20,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田みなみ台７丁目,2019-07-08,21,駐車（輪）場,その他
窃盗,部品ねらい,緑,十日市場駅前,141135,神奈川県,横浜市緑区,霧が丘１丁目,2019-04-18,15,駐車（輪）場,その他
窃盗,部品ねらい,緑,十日市場駅前,141135,神奈川県,横浜市緑区,十日市場町,2017-07-01,11,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,緑,十日市場駅前,141135,神奈川県,横浜市緑区,十日市場町,2019-01-02,16,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,竹山１丁目,2019-05-23,23,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,竹山２丁目,2019-03-30,20,,その他
窃盗,部品ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,東本郷町,2019-08-19,07,,タイヤ・ホイール
窃盗,部品ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,東本郷４丁目,2019-03-17,12,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,東本郷５丁目,2019-09-14,13,その他,タイヤ・ホイール
窃盗,部品ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,東本郷６丁目,2019-06-29,16,一戸建住宅,ナンバープレート
窃盗,部品ねらい,緑,鴨居駅前,141135,神奈川県,横浜市緑区,東本郷６丁目,2019-08-18,16,,ナンバープレート
窃盗,部品ねらい,緑,霧が丘,141135,神奈川県,横浜市緑区,霧が丘２丁目,2019-06-09,13,,ナンバープレート
窃盗,部品ねらい,緑,霧が丘,141135,神奈川県,横浜市緑区,霧が丘３丁目,2019-05-29,14,その他,その他
窃盗,部品ねらい,緑,霧が丘,141135,神奈川県,横浜市緑区,霧が丘５丁目,2019-01-26,17,その他,ナンバープレート
窃盗,部品ねらい,緑,中山駅前,141135,神奈川県,横浜市緑区,北八朔町,2019-06-28,19,一戸建住宅,その他
窃盗,部品ねらい,緑,中山駅前,141135,神奈川県,横浜市緑区,寺山町,2019-05-30,19,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,緑,北八朔町,141135,神奈川県,横浜市緑区,西八朔町,2019-04-23,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,横浜水上,新港町,141046,神奈川県,横浜市中区,新港１丁目,2019-06-12,17,,その他
窃盗,部品ねらい,港北,菊名駅前,141097,神奈川県,横浜市港北区,菊名６丁目,2019-07-08,12,一戸建住宅,ナンバープレート
窃盗,部品ねらい,港北,菊名駅前,141097,神奈川県,横浜市港北区,大豆戸町,2019-03-24,06,,その他
窃盗,部品ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,大倉山３丁目,2019-03-11,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,大倉山３丁目,2019-04-10,15,,ナンバープレート
窃盗,部品ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,大倉山３丁目,2019-04-12,08,一戸建住宅,ナンバープレート
窃盗,部品ねらい,港北,大倉山,141097,神奈川県,横浜市港北区,大倉山５丁目,2019-03-24,00,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,港北,樽町,141097,神奈川県,横浜市港北区,大曽根２丁目,2019-03-26,11,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,樽町,141097,神奈川県,横浜市港北区,大曽根２丁目,2019-08-08,09,駐車（輪）場,その他
窃盗,部品ねらい,港北,日吉本町,141097,神奈川県,横浜市港北区,日吉本町５丁目,2019-07-05,06,駐車（輪）場,なし
窃盗,部品ねらい,港北,日吉駅前,141097,神奈川県,横浜市港北区,日吉４丁目,2019-09-06,11,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,港北,日吉駅前,141097,神奈川県,横浜市港北区,日吉５丁目,2019-07-25,16,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,港北,吉田口,141097,神奈川県,横浜市港北区,新吉田町,2019-08-08,14,,タイヤ・ホイール
窃盗,部品ねらい,港北,小机,141097,神奈川県,横浜市港北区,小机町,2019-02-24,11,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,港北,小机,141097,神奈川県,横浜市港北区,小机町,2019-05-21,22,一戸建住宅,その他
窃盗,部品ねらい,港北,小机,141097,神奈川県,横浜市港北区,小机町,2019-06-27,07,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,岸根町,2019-08-16,11,駐車（輪）場,その他
窃盗,部品ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,篠原町,2019-07-24,18,,ナンバープレート
窃盗,部品ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,新横浜３丁目,2019-05-20,08,,ナンバープレート
窃盗,部品ねらい,港北,新横浜駅前,141097,神奈川県,横浜市港北区,鳥山町,2019-08-27,15,,ナンバープレート
窃盗,部品ねらい,港北,仲手原,141097,神奈川県,横浜市港北区,菊名２丁目,2018-12-20,10,,ナンバープレート
窃盗,部品ねらい,港北,新羽駅前,141097,神奈川県,横浜市港北区,新羽町,2019-01-25,23,,ナンバープレート
窃盗,部品ねらい,港北,綱島駅前,141097,神奈川県,横浜市港北区,綱島東１丁目,2019-04-27,14,,その他
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,本郷３丁目,2019-03-30,23,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,瀬谷４丁目,2019-10-26,20,一戸建住宅,その他
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,瀬谷４丁目,2019-11-21,15,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,瀬谷５丁目,2019-02-03,15,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,瀬谷５丁目,2019-09-21,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,相沢４丁目,2019-05-17,21,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,中央,2019-02-15,19,,ナンバープレート
窃盗,部品ねらい,瀬谷,瀬谷駅前,141143,神奈川県,横浜市瀬谷区,中央,2019-08-09,07,,ナンバープレート
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,下瀬谷１丁目,2019-02-02,19,,ナンバープレート
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,下瀬谷１丁目,2019-09-23,00,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,下瀬谷２丁目,2018-01-04,12,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,下瀬谷２丁目,2019-05-26,03,,タイヤ・ホイール
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,三ツ境,2019-04-30,14,駐車（輪）場,その他
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,三ツ境,2019-07-06,15,その他,その他
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,南瀬谷１丁目,2019-11-16,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,南台２丁目,2019-01-30,16,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,南台２丁目,2019-10-08,14,４階建て以上共同住宅,その他
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,中央,2019-05-28,14,,タイヤ・ホイール
窃盗,部品ねらい,瀬谷,南台,141143,神奈川県,横浜市瀬谷区,宮沢２丁目,2019-05-19,18,,ナンバープレート
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和東４丁目,2019-05-16,11,,その他
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和西３丁目,2018-09-10,20,,ナンバープレート
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和西３丁目,2019-08-14,00,,その他
窃盗,部品ねらい,瀬谷,阿久和町,141143,神奈川県,横浜市瀬谷区,阿久和南４丁目,2019-02-13,06,,ナンバープレート
窃盗,部品ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,卸本町,2019-04-26,20,その他,ナンバープレート
窃盗,部品ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,卸本町,2019-06-04,17,その他,ナンバープレート
窃盗,部品ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,北町,2019-04-26,20,その他,タイヤ・ホイール
窃盗,部品ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,北町,2019-05-11,18,一戸建住宅,ナンバープレート
窃盗,部品ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,五貫目町,2019-05-12,20,,タイヤ・ホイール
窃盗,部品ねらい,瀬谷,目黒,141143,神奈川県,横浜市瀬谷区,五貫目町,2019-06-06,09,,タイヤ・ホイール
窃盗,部品ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,竹村町,2019-05-26,18,,ナンバープレート
窃盗,部品ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,本郷１丁目,2019-09-22,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,瀬谷,竹村町,141143,神奈川県,横浜市瀬谷区,本郷２丁目,2019-12-04,19,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,瀬谷,北新,141143,神奈川県,横浜市瀬谷区,北新,2019-11-12,23,一戸建住宅,タイヤ・ホイール
窃盗,部品ねらい,瀬谷,北新,141143,神奈川県,横浜市瀬谷区,橋戸２丁目,2019-08-30,12,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,栄,本郷台駅前,141151,神奈川県,横浜市栄区,小菅ケ谷４丁目,2019-02-22,20,,タイヤ・ホイール
窃盗,部品ねらい,栄,本郷台駅前,141151,神奈川県,横浜市栄区,小山台２丁目,2019-09-25,20,駐車（輪）場,その他
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,上之町,2019-10-13,19,,ナンバープレート
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,公田町,2019-09-11,12,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,栄,上郷,141151,神奈川県,横浜市栄区,桂台東,2019-05-10,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,栄,笠間,141151,神奈川県,横浜市栄区,笠間３丁目,2019-05-25,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,栄,田谷,141151,神奈川県,横浜市栄区,金井町,2019-05-28,20,,ナンバープレート
窃盗,部品ねらい,栄,田谷,141151,神奈川県,横浜市栄区,田谷町,2019-11-15,14,,ナンバープレート
窃盗,部品ねらい,栄,元大橋,141151,神奈川県,横浜市栄区,若竹町,2019-09-08,20,一戸建住宅,その他
窃盗,部品ねらい,栄,豊田,141151,神奈川県,横浜市栄区,飯島町,2019-03-15,20,駐車（輪）場,その他
窃盗,部品ねらい,栄,豊田,141151,神奈川県,横浜市栄区,飯島町,2019-03-24,16,,ナンバープレート
窃盗,部品ねらい,青葉,青葉台駅前,141178,神奈川県,横浜市青葉区,青葉台１丁目,2019-11-21,07,駐車（輪）場,その他
窃盗,部品ねらい,青葉,青葉台駅前,141178,神奈川県,横浜市青葉区,桜台,2019-08-17,17,,ナンバープレート
窃盗,部品ねらい,青葉,青葉台駅前,141178,神奈川県,横浜市青葉区,田奈町,2019-12-16,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,青葉,青葉台駅前,141178,神奈川県,横浜市青葉区,松風台,2019-01-28,20,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,青葉,荏田町,141178,神奈川県,横浜市青葉区,荏田北３丁目,2019-01-11,08,,ナンバープレート
窃盗,部品ねらい,青葉,藤が丘駅前,141178,神奈川県,横浜市青葉区,梅が丘,2019-01-10,12,一戸建住宅,ナンバープレート
窃盗,部品ねらい,青葉,藤が丘駅前,141178,神奈川県,横浜市青葉区,藤が丘１丁目,2019-04-06,18,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,青葉,藤が丘駅前,141178,神奈川県,横浜市青葉区,藤が丘２丁目,2019-01-09,14,一戸建住宅,ナンバープレート
窃盗,部品ねらい,青葉,すすき野,141178,神奈川県,横浜市青葉区,美しが丘西３丁目,2019-09-25,10,,ナンバープレート
窃盗,部品ねらい,青葉,すすき野,141178,神奈川県,横浜市青葉区,元石川町,2019-08-11,20,,タイヤ・ホイール
窃盗,部品ねらい,青葉,鴨志田,141178,神奈川県,横浜市青葉区,鴨志田町,2019-01-01,15,４階建て以上共同住宅,その他
窃盗,部品ねらい,青葉,鴨志田,141178,神奈川県,横浜市青葉区,鴨志田町,2019-01-27,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,青葉,鴨志田,141178,神奈川県,横浜市青葉区,鴨志田町,2019-03-17,16,,ナンバープレート
窃盗,部品ねらい,青葉,鴨志田,141178,神奈川県,横浜市青葉区,すみよし台,2019-12-29,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2019-02-15,19,その他,ナンバープレート
窃盗,部品ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2019-02-15,22,,ナンバープレート
窃盗,部品ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2019-04-10,17,,タイヤ・ホイール
窃盗,部品ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,池辺町,2019-09-09,11,,ナンバープレート
窃盗,部品ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,川向町,2019-01-11,14,,その他
窃盗,部品ねらい,都筑,池辺町,141186,神奈川県,横浜市都筑区,葛が谷,2019-06-01,18,,タイヤ・ホイール
窃盗,部品ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田東１丁目,2019-11-13,12,,ナンバープレート
窃盗,部品ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田南２丁目,2019-07-16,13,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,荏田南２丁目,2019-07-16,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,都筑,荏田東,141186,神奈川県,横浜市都筑区,茅ケ崎南２丁目,2019-09-08,21,その他,タイヤ・ホイール
窃盗,部品ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,大丸,2019-06-05,19,,タイヤ・ホイール
窃盗,部品ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,加賀原１丁目,2019-02-23,17,,ナンバープレート
窃盗,部品ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和台,2019-05-13,18,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2019-08-29,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2019-12-20,19,その他,その他
窃盗,部品ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,川和町,2019-12-21,19,その他,その他
窃盗,部品ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,佐江戸町,2019-02-15,15,,ナンバープレート
窃盗,部品ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,佐江戸町,2019-05-13,19,その他,ナンバープレート
窃盗,部品ねらい,都筑,川和,141186,神奈川県,横浜市都筑区,佐江戸町,2019-05-26,13,,タイヤ・ホイール
窃盗,部品ねらい,都筑,仲町台駅前,141186,神奈川県,横浜市都筑区,平台,2019-06-05,17,,タイヤ・ホイール
窃盗,部品ねらい,都筑,センター北駅前,141186,神奈川県,横浜市都筑区,中川中央１丁目,2019-08-04,15,,その他
窃盗,部品ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,勝田町,2019-08-06,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,勝田町,2019-11-18,20,その他,その他
窃盗,部品ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,早渕１丁目,2019-08-16,18,,ナンバープレート
窃盗,部品ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,早渕３丁目,2019-08-07,23,,タイヤ・ホイール
窃盗,部品ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田町,2019-07-01,13,,ナンバープレート
窃盗,部品ねらい,都筑,北山田駅前,141186,神奈川県,横浜市都筑区,東山田町,2019-11-05,23,一戸建住宅,ナンバープレート
窃盗,部品ねらい,麻生,細山,141372,神奈川県,川崎市麻生区,細山６丁目,2019-03-23,13,一戸建住宅,ナンバープレート
窃盗,部品ねらい,麻生,百合丘,141372,神奈川県,川崎市麻生区,千代ケ丘４丁目,2019-02-08,17,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,麻生,新百合ヶ丘駅前,141372,神奈川県,川崎市麻生区,万福寺１丁目,2019-11-15,17,駐車（輪）場,その他
