罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,厚木,依知,142123,神奈川県,厚木市,下依知２丁目,2020-03-04,17,道路上,その他,施錠した,なし
窃盗,車上ねらい,厚木,依知,142123,神奈川県,厚木市,関口,2020-03-28,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,依知,142123,神奈川県,厚木市,関口,2020-07-27,13,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,厚木,依知,142123,神奈川県,厚木市,中依知,2020-03-18,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,愛甲石田駅前,142123,神奈川県,厚木市,愛甲４丁目,2019-12-30,15,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,厚木,愛甲石田駅前,142123,神奈川県,厚木市,船子,2019-12-31,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,厚木,下荻野,142123,神奈川県,厚木市,下荻野,2020-12-22,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,春日台,144011,神奈川県,愛川町,中津,2020-07-25,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,春日台,144011,神奈川県,愛川町,中津,2020-09-22,19,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,厚木,毛利台,142123,神奈川県,厚木市,愛名,2020-08-26,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,陽光台４丁目,2020-04-08,13,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原,星が丘,141526,神奈川県,相模原市中央区,陽光台４丁目,2020-06-26,14,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原,淵野辺駅南口,141526,神奈川県,相模原市中央区,鹿沼台１丁目,2020-11-10,09,４階建て以上共同住宅,その他,施錠した,あり
窃盗,車上ねらい,相模原,相模原駅前,141526,神奈川県,相模原市中央区,相模原５丁目,2020-07-24,03,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原,相模原駅前,141526,神奈川県,相模原市中央区,宮下本町２丁目,2020-01-19,18,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原,相模原駅前,141526,神奈川県,相模原市中央区,宮下本町３丁目,2020-03-05,23,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原,相生,141526,神奈川県,相模原市中央区,弥栄３丁目,2020-03-29,12,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2020-04-08,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原,番田,141526,神奈川県,相模原市中央区,上溝,2020-04-19,15,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原,番田,141526,神奈川県,相模原市中央区,田名塩田３丁目,2020-06-11,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,津久井,城山,141518,神奈川県,相模原市緑区,太井,2020-07-01,16,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,津久井,城山,141518,神奈川県,相模原市緑区,町屋３丁目,2020-08-16,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,津久井,吉野,141518,神奈川県,相模原市緑区,吉野,2020-01-10,00,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,津久井,小渕,141518,神奈川県,相模原市緑区,小渕,2019-08-24,00,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,津久井,日連,141518,神奈川県,相模原市緑区,名倉,2016-10-01,00,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,津久井,日連,141518,神奈川県,相模原市緑区,名倉,2020-01-01,00,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原南,古淵駅前,141534,神奈川県,相模原市南区,大野台１丁目,2020-10-06,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原南,古淵駅前,141534,神奈川県,相模原市南区,大野台６丁目,2020-07-01,19,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原南,相模大野駅前,141534,神奈川県,相模原市南区,相模大野２丁目,2020-09-22,17,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原南,新磯野,141534,神奈川県,相模原市南区,相模台６丁目,2020-12-08,18,道路上,その他,施錠した,あり
窃盗,車上ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間２丁目,2020-11-11,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町５丁目,2020-10-26,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町９丁目,2020-03-02,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原南,中和田,141534,神奈川県,相模原市南区,上鶴間本町９丁目,2020-03-09,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原南,相南,141534,神奈川県,相模原市南区,相南２丁目,2020-12-30,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原南,相南,141534,神奈川県,相模原市南区,相南４丁目,2020-02-29,21,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原南,相南,141534,神奈川県,相模原市南区,相南４丁目,2020-12-15,11,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原南,新磯,141534,神奈川県,相模原市南区,磯部,2020-04-13,10,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原南,新磯,141534,神奈川県,相模原市南区,磯部,2020-08-11,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原南,新磯,141534,神奈川県,相模原市南区,新戸,2020-09-10,21,一戸建住宅,その他,施錠した,なし
窃盗,車上ねらい,相模原南,新磯,141534,神奈川県,相模原市南区,新戸,2020-09-25,23,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原南,麻溝,141534,神奈川県,相模原市南区,下溝,2020-08-31,20,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原南,麻溝公園前,141534,神奈川県,相模原市南区,麻溝台７丁目,2020-02-18,22,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,座間,相武台前,142166,神奈川県,座間市,座間１丁目,2020-05-19,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,座間,相武台前,142166,神奈川県,座間市,座間１丁目,2020-10-28,19,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,座間,相武台前,142166,神奈川県,座間市,相武台３丁目,2020-05-04,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,座間,相武台前,142166,神奈川県,座間市,相武台３丁目,2020-06-17,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,座間,相模が丘,142166,神奈川県,座間市,相模が丘３丁目,2020-12-20,19,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,座間,相模が丘,142166,神奈川県,座間市,相模が丘３丁目,2020-12-21,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,座間,相模が丘,142166,神奈川県,座間市,相模が丘５丁目,2020-12-18,22,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,座間,栗原,142166,神奈川県,座間市,南栗原３丁目,2020-12-10,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,座間,栗原,142166,神奈川県,座間市,南栗原６丁目,2020-01-29,15,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,座間,栗原,142166,神奈川県,座間市,西栗原２丁目,2020-07-13,20,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,座間,ひばりが丘,142166,神奈川県,座間市,ひばりが丘２丁目,2020-07-31,07,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,座間,座間駅前,142166,神奈川県,座間市,,2020-01-17,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,座間,座間駅前,142166,神奈川県,座間市,入谷東４丁目,2020-10-06,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,上今泉２丁目,2020-08-10,16,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,国分南２丁目,2020-02-28,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,国分南２丁目,2020-03-04,22,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,中央２丁目,2020-02-14,18,４階建て以上共同住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,国分北３丁目,2020-03-27,19,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,海老名,海老名駅前,142158,神奈川県,海老名市,国分北４丁目,2020-01-29,23,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,海老名,海西,142158,神奈川県,海老名市,河原口,2020-08-02,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,海老名,海西,142158,神奈川県,海老名市,河原口２丁目,2020-02-11,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,海老名,有馬,142158,神奈川県,海老名市,門沢橋３丁目,2020-08-22,22,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,海老名,有馬,142158,神奈川県,海老名市,門沢橋５丁目,2019-11-02,18,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,海老名,かしわ台駅前,142158,神奈川県,海老名市,柏ケ谷,2020-02-15,01,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,海老名,かしわ台駅前,142158,神奈川県,海老名市,柏ケ谷,2020-12-11,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,海老名,かしわ台駅前,142158,神奈川県,海老名市,上今泉４丁目,2020-01-05,23,道路上,その他,施錠した,あり
窃盗,車上ねらい,海老名,かしわ台駅前,142158,神奈川県,海老名市,上今泉６丁目,2020-03-27,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,海老名,さがみ野駅前,142158,神奈川県,海老名市,東柏ケ谷４丁目,2020-09-19,21,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原北,橋本五差路,141518,神奈川県,相模原市緑区,大山町,2020-08-09,14,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,相模原北,相原,141518,神奈川県,相模原市緑区,相原４丁目,2020-11-01,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,相模原北,下九沢,141518,神奈川県,相模原市緑区,下九沢,2020-12-20,17,その他,その他,施錠した,なし
窃盗,車上ねらい,南,東蒔田町,141054,神奈川県,横浜市南区,榎町１丁目,2020-02-12,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,南,八幡町,141054,神奈川県,横浜市南区,中村町１丁目,2020-01-17,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,南,南太田,141054,神奈川県,横浜市南区,南太田１丁目,2020-04-09,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,南,南太田,141054,神奈川県,横浜市南区,南太田１丁目,2020-08-25,16,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,南,南太田,141054,神奈川県,横浜市南区,南太田３丁目,2020-02-18,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,南,大岡町,141054,神奈川県,横浜市南区,別所１丁目,2020-02-25,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,南,六ツ川,141054,神奈川県,横浜市南区,六ツ川２丁目,2020-04-25,10,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,南,大池,141054,神奈川県,横浜市南区,六ツ川４丁目,2020-05-18,19,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,南,通町,141054,神奈川県,横浜市南区,大橋町１丁目,2020-03-12,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,南,通町,141054,神奈川県,横浜市南区,宮元町２丁目,2020-04-09,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,南,浦舟町,141054,神奈川県,横浜市南区,浦舟町１丁目,2020-12-16,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,南,浦舟町,141054,神奈川県,横浜市南区,永楽町１丁目,2020-01-08,16,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,大和,大和駅前,142131,神奈川県,大和市,中央４丁目,2020-11-01,15,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,大和駅前,142131,神奈川県,大和市,深見,2020-10-31,10,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,大和駅前,142131,神奈川県,大和市,深見台４丁目,2020-12-11,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,大和駅前,142131,神奈川県,大和市,大和東３丁目,2020-03-03,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,大和駅前,142131,神奈川県,大和市,大和南１丁目,2020-02-01,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,相模大塚駅前,142131,神奈川県,大和市,上草柳,2020-10-30,09,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,相模大塚駅前,142131,神奈川県,大和市,上草柳８丁目,2020-12-25,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,鶴間２丁目,2020-12-07,08,道路上,その他,施錠せず,なし
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間４丁目,2020-11-05,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間６丁目,2020-06-21,08,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,西鶴間７丁目,2020-11-20,13,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,大和,鶴間駅前,142131,神奈川県,大和市,深見,2020-02-07,10,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,南林間駅前,142131,神奈川県,大和市,南林間１丁目,2020-06-26,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,南林間駅前,142131,神奈川県,大和市,南林間２丁目,2020-03-17,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,南林間駅前,142131,神奈川県,大和市,南林間２丁目,2020-10-22,01,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,南林間駅前,142131,神奈川県,大和市,南林間４丁目,2020-08-22,12,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,南林間駅前,142131,神奈川県,大和市,南林間４丁目,2020-12-04,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,南林間駅前,142131,神奈川県,大和市,南林間７丁目,2020-07-25,00,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,南林間駅前,142131,神奈川県,大和市,南林間８丁目,2020-08-08,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,大和,つきみ野駅前,142131,神奈川県,大和市,つきみ野１丁目,2020-10-24,10,その他,その他,施錠せず,あり
窃盗,車上ねらい,大和,中央林間,142131,神奈川県,大和市,中央林間西１丁目,2020-11-20,10,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,中央林間,142131,神奈川県,大和市,中央林間西２丁目,2020-10-28,13,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,中央林間,142131,神奈川県,大和市,中央林間西２丁目,2020-11-01,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,桜ヶ丘,142131,神奈川県,大和市,福田,2019-10-19,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,桜ヶ丘,142131,神奈川県,大和市,福田,2020-10-20,12,道路上,その他,施錠せず,あり
窃盗,車上ねらい,大和,福田,142131,神奈川県,大和市,上和田,2020-01-31,08,４階建て以上共同住宅,その他,施錠せず,あり
窃盗,車上ねらい,大和,寺尾,142131,神奈川県,大和市,,2020-01-03,18,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,寺尾,142182,神奈川県,綾瀬市,大上２丁目,2020-05-28,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,大和,寺尾,142182,神奈川県,綾瀬市,大上３丁目,2020-10-02,11,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,寺尾,142182,神奈川県,綾瀬市,大上３丁目,2020-10-11,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,大和,寺尾,142182,神奈川県,綾瀬市,大上３丁目,2020-12-26,15,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,寺尾,142182,神奈川県,綾瀬市,大上６丁目,2020-10-10,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,大和,寺尾,142182,神奈川県,綾瀬市,寺尾北３丁目,2020-05-11,08,その他,その他,施錠せず,あり
窃盗,車上ねらい,大和,寺尾,142182,神奈川県,綾瀬市,寺尾北３丁目,2020-12-04,09,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,深谷,142182,神奈川県,綾瀬市,深谷中２丁目,2020-11-07,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,深谷,142182,神奈川県,綾瀬市,深谷南４丁目,2020-11-19,13,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,大和,綾瀬地区,142182,神奈川県,綾瀬市,綾西１丁目,2020-09-30,20,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,泉,中田,141160,神奈川県,横浜市泉区,中田東１丁目,2020-06-21,13,その他,その他,施錠せず,あり
窃盗,車上ねらい,泉,中田,141160,神奈川県,横浜市泉区,中田西１丁目,2020-05-15,07,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,泉,中田,141160,神奈川県,横浜市泉区,中田南２丁目,2020-03-18,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,泉,緑園都市駅前,141160,神奈川県,横浜市泉区,新橋町,2019-12-29,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,泉,上飯田,141160,神奈川県,横浜市泉区,上飯田町,2020-11-17,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,戸塚町,2020-05-17,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,矢部町,2020-05-25,08,道路上,その他,施錠せず,あり
窃盗,車上ねらい,戸塚,戸塚駅西口,141101,神奈川県,横浜市戸塚区,矢部町,2020-12-09,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,影取町,2020-07-22,20,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,戸塚町,2019-09-28,不明,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,深谷町,2020-06-12,20,一戸建住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,原宿,141101,神奈川県,横浜市戸塚区,原宿４丁目,2020-03-12,22,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,戸塚,柏尾,141101,神奈川県,横浜市戸塚区,名瀬町,2020-07-14,08,道路上,その他,施錠せず,なし
窃盗,車上ねらい,戸塚,平戸,141101,神奈川県,横浜市戸塚区,平戸町,2020-03-30,14,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,戸塚,深谷,141101,神奈川県,横浜市戸塚区,深谷町,2020-05-18,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,東戸塚駅前,141101,神奈川県,横浜市戸塚区,川上町,2019-09-01,不明,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,戸塚,舞岡,141101,神奈川県,横浜市戸塚区,舞岡町,2020-06-16,17,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,川島町,2020-06-01,16,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰１丁目,2020-02-29,08,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,西川島町,2020-07-04,11,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,旭,二俣川,141127,神奈川県,横浜市旭区,本村町,2020-03-28,12,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,旭,二俣川,141127,神奈川県,横浜市旭区,本村町,2020-08-12,01,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,旭,市沢,141127,神奈川県,横浜市旭区,市沢町,2020-02-29,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,旭,都岡,141127,神奈川県,横浜市旭区,下川井町,2020-10-01,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,加賀町,本町,141046,神奈川県,横浜市中区,南仲通３丁目,2020-11-26,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,加賀町,尾上町,141046,神奈川県,横浜市中区,尾上町３丁目,2020-03-02,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加賀町,尾上町,141046,神奈川県,横浜市中区,尾上町４丁目,2020-01-21,15,道路上,その他,施錠せず,あり
窃盗,車上ねらい,加賀町,尾上町,141046,神奈川県,横浜市中区,住吉町２丁目,2020-10-30,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,加賀町,尾上町,141046,神奈川県,横浜市中区,真砂町３丁目,2020-05-23,22,道路上,その他,施錠せず,あり
窃盗,車上ねらい,山手,見晴通,141046,神奈川県,横浜市中区,千代崎町４丁目,2020-11-18,16,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,山手,本牧三之谷,141046,神奈川県,横浜市中区,本牧原,2020-02-10,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,山手,山手駅前,141046,神奈川県,横浜市中区,豆口台,2020-12-29,21,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,磯子,丸山,141071,神奈川県,横浜市磯子区,滝頭１丁目,2020-11-29,13,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,磯子,丸山,141071,神奈川県,横浜市磯子区,滝頭２丁目,2020-06-23,19,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,磯子,丸山,141071,神奈川県,横浜市磯子区,広地町,2020-12-07,13,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,磯子,丸山,141071,神奈川県,横浜市磯子区,丸山１丁目,2020-02-19,14,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,磯子,汐見台,141071,神奈川県,横浜市磯子区,汐見台３丁目,2020-06-29,21,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,磯子,森,141071,神奈川県,横浜市磯子区,森５丁目,2020-05-27,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台６丁目,2020-02-02,17,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,金沢,金沢文庫駅前,141089,神奈川県,横浜市金沢区,釜利谷東２丁目,2020-11-19,07,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,金沢,金沢文庫駅前,141089,神奈川県,横浜市金沢区,釜利谷東２丁目,2020-11-20,06,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,金沢,六浦,141089,神奈川県,横浜市金沢区,柳町,2020-05-28,09,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,伊勢佐木町,141046,神奈川県,横浜市中区,伊勢佐木町４丁目,2020-10-09,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,伊勢佐木町,141046,神奈川県,横浜市中区,長者町８丁目,2020-11-18,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,伊勢佐木町,141046,神奈川県,横浜市中区,長者町９丁目,2020-11-11,23,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,横浜橋,141046,神奈川県,横浜市中区,末吉町３丁目,2020-09-12,23,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,長者町,141046,神奈川県,横浜市中区,長者町４丁目,2020-12-10,18,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,長者町,141046,神奈川県,横浜市中区,富士見町,2020-10-25,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,伊勢佐木町１丁目,2020-01-12,20,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町仲通,2020-01-02,05,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町西通,2020-06-21,02,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,福富町西通,2020-12-11,05,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,吉田橋,141046,神奈川県,横浜市中区,吉田町,2020-10-14,09,道路上,その他,施錠せず,あり
窃盗,車上ねらい,伊勢佐木,桜木町駅前,141046,神奈川県,横浜市中区,桜木町１丁目,2020-10-29,07,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,桜木町駅前,141046,神奈川県,横浜市中区,桜木町１丁目,2020-10-29,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,伊勢佐木,桜木町駅前,141046,神奈川県,横浜市中区,桜木町１丁目,2020-12-08,06,駐車（輪）場,駐車（輪）場,施錠せず,あり
